nid,lat,lng,TrickSter,Annu_Mean_Temp,Annu_Prec,hex_index,presence,Norm_Annu_Mean_Temp,Norm_Annu_Prec
1990,9.8,-13.5,rabbit,27.506266276041668,,8154fffffffffff,1,0.943056527199791,
2790,-23.0,32.0,rabbit,23.618911743164062,333.0,81973ffffffffff,1,0.857875478532851,0.0507757404795486
1969,5.0,10.0,rabbit,24.61266581217448,2572.0,8158fffffffffff,1,0.8796509592613054,0.4016611816329729
1935,-3.0,33.0,rabbit,23.05014038085937,774.0,8196bffffffffff,1,0.8454123649467142,0.1198871650211565
2010,12.5,-13.5,rabbit,27.412195841471355,1300.0,8154fffffffffff,1,0.9409952235040558,0.2023193856762263
1895,-12.0,44.0,rabbit,,,81a33ffffffffff,0,,
1953,-6.5,14.0,rabbit,23.559468587239586,982.0,8183bffffffffff,0,0.8565729396687224,0.1524839366870396
1976,5.5,8.0,rabbit,26.452840169270832,2249.0,8158fffffffffff,1,0.9199734922697488,0.3510421564018179
1928,-12.5,37.5,rabbit,25.692515055338543,904.0,8197bffffffffff,1,0.9033129870380276,0.1402601473123335
1943,-9.0,37.0,rabbit,24.21527608235677,1050.0,8196bffffffffff,1,0.8709432189126813,0.1631405735778091
1972,2.0,17.0,rabbit,24.99693298339844,1630.0,8182bffffffffff,0,0.8880711535956012,0.2540354176461369
1991,14.4,-12.2,rabbit,28.8417460123698,622.0,81543ffffffffff,1,0.9723200182067896,0.0960664472653189
2792,8.0,-9.0,rabbit,24.42371114095052,1934.0,8175bffffffffff,1,0.8755105195588686,0.3016768531578122
1936,-5.0,33.0,rabbit,23.122772216796875,774.0,8196bffffffffff,1,0.8470038987004368,0.1198871650211565
1902,7.5,33.5,rabbit,27.123621622721355,969.0,816a7ffffffffff,1,0.934671886035484,0.1504466384579219
1961,-13.5,17.5,rabbit,19.57781473795573,893.0,81967ffffffffff,1,0.769325571968588,0.1385362795800031
1977,12.0,7.0,rabbit,25.94770812988281,853.0,81583ffffffffff,1,0.9089048654011594,0.1322676696442563
2001,13.0,-0.5,rabbit,28.181121826171875,626.0,8159bffffffffff,1,0.9578441939722998,0.0966933082588935
1929,-18.0,31.0,rabbit,18.45092264811198,599.0,81973ffffffffff,1,0.7446327251660829,0.0924619965522645
1944,-9.0,33.0,rabbit,18.757975260416668,1016.0,8196bffffffffff,1,0.7513609675455284,0.1578122551324244
1993,11.5,-4.5,rabbit,27.97381083170573,925.0,81547ffffffffff,1,0.9533015242056346,0.1435511675286005
1937,-5.0,34.8,rabbit,20.315338134765625,504.0,8196bffffffffff,1,0.7854864381374285,0.077574047954866
1903,5.5,31.0,rabbit,27.098302205403645,1005.0,816a7ffffffffff,1,0.9341170782605516,0.156088387400094
1962,-12.43443,22.06055,rabbit,19.9705810546875,974.0,81967ffffffffff,1,0.7779320025005357,0.1512302146998903
1978,10.3,10.8,rabbit,26.7377421061198,925.0,8158fffffffffff,1,0.9262163614350865,0.1435511675286005
2002,11.0,-4.0,rabbit,27.48986307779948,981.0,81753ffffffffff,1,0.942697094681881,0.152327221438646
1931,-15.5,27.0,rabbit,21.197723388671875,625.0,81963ffffffffff,1,0.8048215671101747,0.0965365930104999
1945,0.0,31.5,rabbit,21.361729939778645,911.0,816afffffffffff,1,0.8084153350295574,0.1413571540510891
1995,6.0,-8.0,rabbit,25.545318603515625,2039.0,8175bffffffffff,1,0.9000875677920377,0.3181319542391475
1939,-4.0,38.0,rabbit,22.635548909505207,632.0,817b7ffffffffff,1,0.8363276941250447,0.0976335997492556
1979,10.73487,13.04395,rabbit,26.51670837402344,824.0,81587ffffffffff,1,0.9213729943247556,0.12772292744084
1906,11.0,35.0,rabbit,26.620859781901043,1070.0,8152bffffffffff,1,0.9236551957725831,0.1662748785456825
1963,-15.0,22.5,rabbit,21.80525716145833,746.0,81967ffffffffff,1,0.8181340559580145,0.1154991380661338
2003,10.5,-3.4,rabbit,27.11263020833333,1007.0,81753ffffffffff,1,0.934431038385498,0.1564018178968813
1932,-15.0,34.0,rabbit,22.1791483561198,736.0,8197bffffffffff,1,0.8263268883274931,0.1139319855821971
1946,-3.0,29.0,rabbit,21.80039469401041,1093.0,816afffffffffff,1,0.8180275078999921,0.1698793292587369
1996,7.0,2.0,rabbit,27.13537089029948,984.0,8158bffffffffff,1,0.9349293400250568,0.152797367183827
1940,-1.0,37.0,rabbit,20.06687418619792,798.0,817a7ffffffffff,1,0.7800420106955972,0.1236483309826046
1909,2.7,32.5,rabbit,23.51385498046875,1349.0,816afffffffffff,1,0.8555734386390736,0.209998432847516
1965,-28.5,30.5,rabbit,17.93310038248698,639.0,81bcfffffffffff,1,0.7332860256983663,0.0987306064880112
2004,15.0,-4.0,rabbit,27.77820332845052,378.0,8159bffffffffff,1,0.94901530536105,0.0578279266572637
1933,-16.7,33.0,rabbit,24.56415303548177,446.0,81973ffffffffff,1,0.8785879306238398,0.0684845635480332
1947,-7.0,26.0,rabbit,22.653101603190105,1032.0,8196fffffffffff,1,0.8367123147821945,0.160319699106723
1997,6.0,1.0,rabbit,27.0258280436198,893.0,8158bffffffffff,1,0.9325289995170788,0.1385362795800031
1926,-5.0,37.0,rabbit,20.820180257161457,592.0,8196bffffffffff,1,0.796548712245236,0.0913649898135088
1941,-7.0,38.0,rabbit,26.50958760579427,1205.0,817b7ffffffffff,1,0.9212169616038022,0.1874314370788277
1989,13.0,-8.0,rabbit,27.37410481770833,831.0,81547ffffffffff,1,0.9401605598988996,0.1288199341795956
1910,-0.2,34.6,rabbit,22.638941446940105,1118.0,817a7ffffffffff,1,0.8364020325713847,0.1737972104685786
1967,-27.5,26.5,rabbit,17.451492309570312,486.0,81bcfffffffffff,1,0.72273286406864,0.0747531734837799
3938,45.6,-122.0,owl,8.067306518554688,1710.0,8128fffffffffff,1,0.5171033595293696,0.2665726375176304
2723,-11.0,-61.0,owl,24.665191650390625,1668.0,818a3ffffffffff,1,0.8808019234822223,0.2599905970850963
2724,-11.0,-58.0,owl,25.143483479817707,1634.0,818bbffffffffff,1,0.8912824184447615,0.2546622786397116
2553,30.0,-100.0,owl,18.161336263020832,652.0,8148bffffffffff,1,0.7382872087607467,0.1007679047171289
2554,32.6,-116.5,owl,15.422561645507812,295.0,81487ffffffffff,1,0.6782742379835579,0.0448205610405892
2561,32.0,-113.0,owl,21.62060546875,171.0,81487ffffffffff,1,0.8140879045998111,0.0253878702397743
2631,2.0,-64.5,owl,24.40804036458333,2472.0,818afffffffffff,1,0.875167136120828,0.385989656793606
2495,33.0,-95.0,owl,17.689051310221355,1058.0,81447ffffffffff,1,0.727938338543526,0.1643942955649584
2500,32.0,-87.0,owl,17.98828125,1290.0,8144fffffffffff,1,0.73449516783381,0.2007522331922896
2391,68.5,-108.0,owl,-13.12157694498698,133.0,8102fffffffffff,1,0.0528052621366429,0.0194326908008149
2393,65.0,-97.0,owl,-12.165720621744793,232.0,810fbffffffffff,1,0.0737503144337956,0.0349475003917881
2430,44.0,-79.0,owl,7.4789377848307295,817.0,812bbffffffffff,1,0.5042108216047809,0.1266259207020843
2431,42.7,-76.0,owl,6.742329915364583,1002.0,812bbffffffffff,1,0.4880700167857771,0.155618241654913
2476,47.2,-124.0,owl,9.757064819335938,2530.0,8128fffffffffff,1,0.5541299242115638,0.3950791412004388
2762,-26.0,-59.0,hawk,22.065750122070312,1037.0,81a97ffffffffff,1,0.8238420672463133,0.1611032753486914
2770,-49.76991,-70.80469,hawk,6.648976643880208,138.0,81cfbffffffffff,1,0.4860244278140807,0.0202162670427832
2539,34.7,-117.0,hawk,16.607564290364582,169.0,8129bffffffffff,1,0.7042404232409845,0.0250744397429869
2554,32.6,-116.5,hawk,15.422561645507812,295.0,81487ffffffffff,1,0.6782742379835579,0.0448205610405892
2558,33.0,-114.6,hawk,23.918370564778645,85.0,8129bffffffffff,1,0.8644373231605942,0.0119103588779188
2561,32.0,-113.0,hawk,21.62060546875,171.0,81487ffffffffff,1,0.8140879045998111,0.0253878702397743
2517,40.68373,-121.45581,hawk,8.832560221354166,658.0,81283ffffffffff,1,0.5338718616943793,0.1017081962074909
2392,68.5,-97.0,hawk,-8.688028971354166,126.0,810fbffffffffff,1,0.1499546892123546,0.0183356840620592
2399,59.0,-70.0,hawk,-5.122111002604167,406.0,810e3ffffffffff,1,0.2280923094035236,0.0622159536122864
2426,45.5,-88.5,hawk,4.972951253255208,753.0,81277ffffffffff,1,0.449298783379439,0.1165961448048895
2492,43.5,-122.0,hawk,5.2421417236328125,763.0,81283ffffffffff,1,0.4551973774911877,0.1181632972888262
1918,4.5,25.0,hawk,23.99785868326823,1632.0,816a3ffffffffff,1,0.8661790941342062,0.2543488481429243
1945,0.0,31.5,hawk,21.361729939778645,911.0,816afffffffffff,1,0.8084153350295574,0.1413571540510891
2439,40.0,-103.0,water bird,9.747085571289062,395.0,8126bffffffffff,-1,0.5539112554983423,0.0604920858799561
2441,44.68842,-94.08203,water bird,6.794774373372396,708.0,81263ffffffffff,-1,0.4892191977755975,0.1095439586271744
2456,50.0,-109.0,water bird,4.228566487630208,401.0,8127bffffffffff,-1,0.4329875685387657,0.0614323773703181
2410,46.5,-67.5,water bird,3.773783365885417,1006.0,812b3ffffffffff,-1,0.4230222044592591,0.1562451026484877
2428,44.5,-85.0,water bird,6.3498891194661455,733.0,81277ffffffffff,-1,0.4794707191782157,0.1134618398370161
2411,45.32433,-63.26367,water bird,5.843210856119792,1150.0,812b3ffffffffff,-1,0.4683682109187908,0.178812098417176
2414,48.0,-89.0,water bird,3.756169637044271,679.0,81277ffffffffff,-1,0.422636246378787,0.104999216423758
2415,46.15423,-81.18653,water bird,4.6380259195963545,836.0,812bbffffffffff,-1,0.4419597843494054,0.129603510421564
2418,53.0,-90.0,water bird,-1.5830790201822915,640.0,810efffffffffff,-1,0.3056407946211508,0.0988873217364049
2457,54.0,-109.0,water bird,0.9536692301432292,404.0,81127ffffffffff,-1,0.3612268942010104,0.0619025231154991
2421,54.0,-84.0,water bird,-3.294881184895833,535.0,810efffffffffff,-1,0.268131197215663,0.0824322206550697
2426,45.5,-88.5,water bird,4.972951253255208,753.0,81277ffffffffff,-1,0.449298783379439,0.1165961448048895
3927,30.5,-89.0,opossum,19.78612263997396,1477.0,81447ffffffffff,1,0.7738900863161867,0.2300579846419056
2689,-3.0,-45.0,opossum,26.917683919270832,1606.0,81803ffffffffff,1,0.9301593082935736,0.2502742516846889
2673,1.0,-69.5,opossum,25.53441874186198,3144.0,81667ffffffffff,1,0.8998487262770359,0.4913023037141514
2690,-3.0,-48.0,opossum,26.196919759114586,1749.0,81807ffffffffff,1,0.9143656762786908,0.2726845322049835
2675,-2.0,-73.0,opossum,26.047536214192707,2616.0,818a7ffffffffff,1,0.9110923326969796,0.4085566525622943
2724,-11.0,-58.0,opossum,25.143483479817707,1634.0,818bbffffffffff,1,0.8912824184447615,0.2546622786397116
2682,-3.5,-57.0,opossum,26.84662373860677,1972.0,818abffffffffff,1,0.928602213190404,0.3076320325967717
2659,-3.0,-77.0,opossum,26.048624674479168,2357.0,818f7ffffffffff,1,0.911116183412897,0.3679674032283341
2737,-10.5,-50.5,opossum,26.59088643391927,1456.0,81817ffffffffff,1,0.9229984094693136,0.2267669644256386
2684,-4.5,-54.0,opossum,25.382476806640625,1478.0,818abffffffffff,1,0.8965193223677251,0.2302146998902993
2664,0.2,-70.4,opossum,25.671778361002605,2936.0,818a7ffffffffff,1,0.9028585974642231,0.4587055320482683
2798,-3.0,-62.0,opossum,26.495412190755207,2373.0,818afffffffffff,1,0.9209063450371616,0.3704748472026328
2685,-2.0,-53.0,opossum,26.11993916829427,1678.0,818abffffffffff,1,0.9126788511132432,0.261557749569033
2665,0.3,-70.0,opossum,25.643280029296875,2989.0,818a7ffffffffff,1,0.9022341322245796,0.4670114402131327
2688,-23.0,-42.2,opossum,,,81a8bffffffffff,1,,
2666,-0.2,-69.0,opossum,25.54160563151041,3063.0,818a7ffffffffff,1,0.9000062078732548,0.4786083685942642
2505,35.0,-83.5,opossum,12.755142211914062,1662.0,8144fffffffffff,1,0.6198248265222636,0.2590503055947343
2647,3.0,-54.0,opossum,25.63335673014323,2179.0,815f3ffffffffff,1,0.902016689482737,0.3400720890142611
2620,5.0,-69.0,opossum,27.524673461914062,2774.0,81667ffffffffff,1,0.943459871783455,0.4333176618084939
2654,-2.0,-76.0,opossum,25.570078531901043,2975.0,8166fffffffffff,1,0.9006301158531808,0.4648174267356214
2630,4.3,-64.5,opossum,24.337565104166668,2871.0,815f7ffffffffff,1,0.8736228579911657,0.4485190409026798
2631,2.0,-64.5,opossum,24.40804036458333,2472.0,818afffffffffff,1,0.875167136120828,0.385989656793606
2633,3.0,-59.0,opossum,26.64881896972656,1598.0,815f3ffffffffff,1,0.9242678471062116,0.2490205296975395
2634,4.5,-59.6,opossum,24.64928690592448,1811.0,815f3ffffffffff,1,0.880453413254779,0.282400877605391
2645,5.0,-59.0,opossum,26.315170288085938,1977.0,815f3ffffffffff,1,0.9169568225140058,0.30841560883874
2523,36.5,-118.0,rat,15.649703979492188,129.0,8129bffffffffff,1,0.6832514588780778,0.0188058298072402
2531,40.0,-115.0,rat,6.926442464192708,300.0,8129bffffffffff,1,0.4921043542379656,0.0456041372825575
2535,39.0,-109.0,rat,7.65191650390625,365.0,8126bffffffffff,1,0.5080011907525647,0.055790628428146
2536,37.0,-114.0,rat,17.962514241536457,173.0,8129bffffffffff,1,0.7339305522878463,0.0257013007365616
2069,9.97,139.67,rat,28.62500508626302,2451.0,81737ffffffffff,1,0.9675707165368044,0.382698636577339
2072,6.3,159.0,rat,,,81777ffffffffff,1,,
2073,9.0,168.0,rat,,,815b7ffffffffff,0,,
2049,-19.1,-169.2,rat,,,819bbffffffffff,1,,
2050,-13.0,178.0,rat,,,819a7ffffffffff,0,,
2064,-7.5,173.8,rat,,,817f3ffffffffff,0,,
1930,-20.5,-174.0,rat,,,819b3ffffffffff,0,,
2163,30.16771,72.08789,rat,24.96299743652344,164.0,81427ffffffffff,1,0.8873275462283157,0.0242908635010186
2164,25.0828,69.02734,rat,26.98199462890625,204.0,8142fffffffffff,1,0.931568506667668,0.0305594734367654
2062,2.62701,154.81934,rat,,,81773ffffffffff,0,,
1925,1.0,35.0,rat,18.31089274088541,1074.0,817a7ffffffffff,1,0.7415643417085379,0.1669017395392571
1971,3.0,12.0,rat,23.494272867838543,1591.0,8182bffffffffff,1,0.8551443486564524,0.2479235229587839
1973,-1.50276,12.04102,rat,22.7858378092448,1763.0,8182bffffffffff,1,0.8396208761527056,0.2748785456824949
104299,60.257,90.195,mouse,-2.567316691080729,525.0,810bbffffffffff,1,0.2840738404790561,0.080865068171133
103817,64.95187,64.64844,mouse,-4.123443603515625,473.0,81107ffffffffff,1,0.2499754527094357,0.0727158752546622
2531,40.0,-115.0,mouse,6.926442464192708,300.0,8129bffffffffff,1,0.4921043542379656,0.0456041372825575
2382,62.0,-160.0,mouse,-1.4669850667317708,444.0,810c3ffffffffff,0,0.3081846852324056,0.0681711330512458
2383,62.5,-155.0,mouse,-2.5831451416015625,430.0,810c3ffffffffff,0,0.2837270020307658,0.0659771195737345
2310,62.71935,63.64844,mouse,-2.343602498372396,504.0,81107ffffffffff,1,0.2889759427636314,0.077574047954866
2313,68.06576,70.86719,mouse,-7.956110636393229,327.0,810b7ffffffffff,1,0.1659927353394163,0.0498354489891866
2329,71.0,83.0,mouse,-10.70349629720052,354.0,810b7ffffffffff,1,0.1057910764218175,0.0540667606958157
2333,63.19,87.79,mouse,-4.399581909179688,545.0,810a3ffffffffff,0,0.2439246152428142,0.0839993731390064
2081,-9.0,122.0,mouse,,,81943ffffffffff,1,,
2293,40.34654,48.74414,mouse,13.070297241210938,406.0,812c3ffffffffff,1,0.626730611847765,0.0622159536122864
2309,63.0,55.0,mouse,-1.1478525797526042,605.0,81107ffffffffff,1,0.3151776259777539,0.0934022880426265
104031,15.2,-16.2,ground squirrel,26.598103841145832,379.0,81543ffffffffff,1,0.923156559777194,0.0579846419056574
1913,6.78681,46.6875,ground squirrel,27.284266153971355,188.0,817abffffffffff,0,0.938191984220188,0.0280520294624667
1917,9.5,14.0,ground squirrel,27.38425699869792,926.0,8158fffffffffff,1,0.9403830179782016,0.1437078827769942
1977,12.0,7.0,ground squirrel,25.94770812988281,853.0,81583ffffffffff,1,0.9089048654011594,0.1322676696442563
1979,10.73487,13.04395,ground squirrel,26.51670837402344,824.0,81587ffffffffff,1,0.9213729943247556,0.12772292744084
2008,13.5,-13.0,ground squirrel,27.926686604817707,827.0,81543ffffffffff,1,0.9522689219487548,0.128193073186021
104684,-7.0,107.0,monkey,19.314666748046875,2821.0,818c3ffffffffff,-1,0.7635593827657624,0.4406832784829964
104486,51.435,110.454,monkey,-3.2471923828125,368.0,81257ffffffffff,-1,0.2691761706382752,0.056260774173327
104341,53.0,32.0,monkey,5.996632893880208,576.0,8111bffffffffff,-1,0.471730047343671,0.0888575458392101
2758,-21.0,-59.0,monkey,25.493479410807293,708.0,81a87ffffffffff,-1,0.8989516495834985,0.1095439586271744
2632,9.0,-61.5,monkey,26.29974365234375,1693.0,815f7ffffffffff,-1,0.9166187887692552,0.2639084782949381
2633,3.0,-59.0,monkey,26.64881896972656,1598.0,815f3ffffffffff,-1,0.9242678471062116,0.2490205296975395
2316,45.62102,108.33984,monkey,1.6684977213541667,130.0,81247ffffffffff,-1,0.3768904617977844,0.0189625450556339
2343,36.0,140.0,monkey,14.496668497721354,1281.0,812f7ffffffffff,-1,0.6579857490857874,0.1993417959567466
2314,53.159,103.775,monkey,-0.429931640625,415.0,81257ffffffffff,-1,0.330908956356199,0.0636263908478294
2103,5.0,117.0,monkey,24.36825561523437,2196.0,81683ffffffffff,-1,0.8742953590184739,0.3427362482369535
2160,12.0,79.0,monkey,28.513025919596355,1002.0,8161bffffffffff,-1,0.965116990547872,0.155618241654913
2082,3.6,125.5,monkey,25.37958272298177,2364.0,8168fffffffffff,-1,0.8964559062118519,0.3690644099670898
2136,22.56089,85.5417,monkey,25.476877848307293,1304.0,813cbffffffffff,-1,0.8985878704397905,0.2029462466698009
2301,37.0,107.0,monkey,8.207834879557291,364.0,8124fffffffffff,-1,0.5201826652773809,0.0556339131797523
2106,17.0,121.0,monkey,20.264851888020832,2915.0,81697ffffffffff,-1,0.7843801661458701,0.4554145118320012
2174,25.0,91.0,monkey,24.92147827148437,2796.0,813cfffffffffff,-1,0.886417764013215,0.4367653972731546
2083,1.42368,127.91602,monkey,26.38306172688802,2028.0,8173bffffffffff,-1,0.918444483056351,0.3164080865068171
2145,25.76428,94.76807,monkey,19.275543212890625,2035.0,813cfffffffffff,-1,0.7627020944160681,0.3175050932455728
2107,14.0,120.7,monkey,27.06821695963541,2035.0,81697ffffffffff,-1,0.933457840014524,0.3175050932455728
2180,7.5,80.5,monkey,24.77965799967448,2030.0,81613ffffffffff,-1,0.8833101494715451,0.3167215170036044
2086,-2.38545,120.68164,monkey,23.578140258789062,2386.0,81953ffffffffff,-1,0.8569820797534504,0.3725121454317505
2147,24.22292,92.44336,monkey,24.0303955078125,2419.0,813cfffffffffff,-1,0.8668920522170187,0.3776837486287416
2109,12.0,122.5,monkey,,,81687ffffffffff,-1,,
2196,27.1,83.7,monkey,24.763458251953125,1352.0,813c3ffffffffff,-1,0.8829551750313764,0.210468578592697
2088,1.12786,124.55933,monkey,24.891128540039062,2065.0,8168fffffffffff,-1,0.8857527302661238,0.3222065506973828
2148,23.0,93.0,monkey,20.94661458333333,2540.0,813cfffffffffff,-1,0.7993191846577036,0.3966462936843755
2110,8.0,125.0,monkey,25.82129414876302,2453.0,81687ffffffffff,-1,0.906134838796466,0.3830120670741263
2197,27.2,87.0,monkey,17.02471923828125,1774.0,813c3ffffffffff,-1,0.7133812658421971,0.2766024134148253
2096,5.3,95.6,monkey,24.49860127766927,2369.0,81657ffffffffff,-1,0.877151537975522,0.3698479862090581
2151,26.3,93.0,monkey,23.904708862304688,1660.0,813cfffffffffff,-1,0.8641379632402512,0.258736875097947
2126,13.0,104.0,monkey,27.372477213541668,1218.0,8165bffffffffff,-1,0.9401248952769676,0.1894687353079454
2794,30.54691,88.83594,monkey,-0.337005615234375,349.0,813c3ffffffffff,-1,0.3329451833646383,0.0532831844538473
2100,-2.5,99.5,monkey,,,818cfffffffffff,-1,,
2156,25.56227,83.08594,monkey,26.029307047526043,1015.0,813c3ffffffffff,-1,0.9106928889313396,0.1576555398840307
2074,-9.0,125.5,monkey,24.730880737304688,1649.0,81943ffffffffff,-1,0.8822413253330156,0.2570130073656166
2130,19.13001,105.65429,monkey,24.303980509440105,1256.0,81417ffffffffff,-1,0.8728869408079842,0.1954239147469048
2294,35.0,46.0,monkey,15.691848754882812,605.0,812cbffffffffff,-1,0.6841749496822337,0.0934022880426265
1887,31.5336,-5.84473,monkey,10.210835774739584,243.0,8139bffffffffff,-1,0.5640731093543065,0.0366713681241184
1893,34.93016,9.45069,monkey,19.39812723795573,218.0,81387ffffffffff,-1,0.7653881977072775,0.0327534869142767
1920,15.0,39.0,monkey,20.63116455078125,621.0,8152bffffffffff,-1,0.7924069351194769,0.0959097320169252
1921,11.5,38.0,monkey,17.689748128255207,1128.0,8152bffffffffff,-1,0.7279536074597904,0.1753643629525152
2250,48.905,24.71,monkey,7.663309733072917,655.0,811e7ffffffffff,-1,0.5082508431060898,0.1012380504623099
1924,6.0,38.0,monkey,21.00239562988281,889.0,817afffffffffff,-1,0.8005414781224849,0.1379094185864284
1943,-9.0,37.0,monkey,24.21527608235677,1050.0,8196bffffffffff,-1,0.8709432189126813,0.1631405735778091
1948,-11.5,28.0,monkey,20.74568684895833,880.0,81963ffffffffff,-1,0.7949163870801784,0.1364989813508854
1897,19.35011,30.61523,monkey,27.374440511067707,9.0,813efffffffffff,-1,0.9401679157271732,0.0
1951,-3.4,18.0,monkey,25.462900797526043,1400.0,8183bffffffffff,-1,0.8982816004989481,0.2179909105155931
1954,2.0,19.0,monkey,25.03985595703125,1646.0,816abffffffffff,-1,0.8890116965471184,0.2565428616204356
1961,-13.5,17.5,monkey,19.57781473795573,893.0,81967ffffffffff,-1,0.769325571968588,0.1385362795800031
1939,-4.0,38.0,monkey,22.635548909505207,632.0,817b7ffffffffff,-1,0.8363276941250447,0.0976335997492556
2459,50.0,-104.5,spider,3.852147420247396,399.0,8127bffffffffff,1,0.424739344553349,0.0611189468735308
2441,44.68842,-94.08203,spider,6.794774373372396,708.0,81263ffffffffff,1,0.4892191977755975,0.1095439586271744
2446,42.5,-98.0,spider,9.211985270182293,562.0,81263ffffffffff,1,0.542185953778427,0.0866635323616988
2447,42.0,-96.3,spider,9.652272542317707,721.0,81263ffffffffff,1,0.5518336798188503,0.1115812568562921
2448,41.5,-94.0,spider,9.721394856770834,831.0,81263ffffffffff,1,0.5533483117315319,0.1288199341795956
1918,4.5,25.0,spider,23.99785868326823,1632.0,816a3ffffffffff,1,0.8661790941342062,0.2543488481429243
1981,8.83297,17.56934,spider,27.198689778645832,981.0,816bbffffffffff,1,0.936316805270161,0.152327221438646
1910,-0.2,34.6,spider,22.638941446940105,1118.0,817a7ffffffffff,1,0.8364020325713847,0.1737972104685786
2012,9.5,-11.8,spider,25.771728515625,2481.0,8154fffffffffff,1,0.9050487396066882,0.387400094029149
1997,6.0,1.0,spider,27.0258280436198,893.0,8158bffffffffff,1,0.9325289995170788,0.1385362795800031
2791,7.0,-11.5,spider,26.393381754557293,3996.0,8175bffffffffff,1,0.9186706190497896,0.6248236953455572
2013,7.4,-10.7,spider,25.453776041666668,2769.0,8175bffffffffff,1,0.8980816557122409,0.4325340855665256
2001,13.0,-0.5,spider,28.181121826171875,626.0,8159bffffffffff,1,0.9578441939722998,0.0966933082588935
2792,8.0,-9.0,spider,24.42371114095052,1934.0,8175bffffffffff,1,0.8755105195588686,0.3016768531578122
1976,5.5,8.0,spider,26.452840169270832,2249.0,8158fffffffffff,1,0.9199734922697488,0.3510421564018179
2005,6.5,-1.5,spider,25.30841064453125,1353.0,81753ffffffffff,1,0.8948963591659248,0.2106252938410907
2793,8.0,-12.0,spider,26.61358133951823,2504.0,8175bffffffffff,1,0.9234957080413804,0.3910045447422034
1977,12.0,7.0,spider,25.94770812988281,853.0,81583ffffffffff,1,0.9089048654011594,0.1322676696442563
2006,8.0,0.0,spider,27.77987670898437,1285.0,8158bffffffffff,1,0.9490519730504742,0.1999686569503212
2007,7.5,-4.0,spider,26.207977294921875,1060.0,81753ffffffffff,1,0.9146079728039423,0.1647077260617458
1994,9.0,-7.0,spider,25.540334065755207,1274.0,81547ffffffffff,1,0.8999783448873704,0.1982447892179909
2011,8.5,-12.5,spider,26.34437561035156,2792.0,8154fffffffffff,1,0.917596779573801,0.43613853627958
1995,6.0,-8.0,spider,25.545318603515625,2039.0,8175bffffffffff,1,0.9000875677920377,0.3181319542391475
2558,33.0,-114.6,raccoon,23.918370564778645,85.0,8129bffffffffff,1,0.8644373231605942,0.0119103588779188
2411,45.32433,-63.26367,raccoon,5.843210856119792,1150.0,812b3ffffffffff,1,0.4683682109187908,0.178812098417176
2474,46.0,-117.0,raccoon,8.223836263020834,435.0,8128bffffffffff,1,0.5205332930917516,0.0667606958157028
2412,44.5,-70.5,raccoon,5.9993947347005205,1058.0,812bbffffffffff,1,0.4717905657490122,0.1643942955649584
2414,48.0,-89.0,raccoon,3.756169637044271,679.0,81277ffffffffff,1,0.422636246378787,0.104999216423758
2426,45.5,-88.5,raccoon,4.972951253255208,753.0,81277ffffffffff,1,0.449298783379439,0.1165961448048895
2430,44.0,-79.0,raccoon,7.4789377848307295,817.0,812bbffffffffff,1,0.5042108216047809,0.1266259207020843
2431,42.7,-76.0,raccoon,6.742329915364583,1002.0,812bbffffffffff,1,0.4880700167857771,0.155618241654913
2473,46.0,-120.5,raccoon,8.332977294921875,309.0,8128bffffffffff,1,0.52292482889619,0.0470145745181006
2732,-13.0,-57.5,anteater,24.488377888997395,1711.0,818bbffffffffff,1,0.8769275195690107,0.2667293527660241
2734,-15.0,-55.5,anteater,23.66099039713541,1295.0,818bbffffffffff,1,0.8587975204617406,0.2015358094342579
2739,-8.0,-51.0,anteater,25.161895751953125,1687.0,81817ffffffffff,1,0.8916858744803692,0.262968186804576
2690,-3.0,-48.0,anteater,26.196919759114586,1749.0,81807ffffffffff,1,0.9143656762786908,0.2726845322049835
2726,-14.0,-55.0,anteater,23.712778727213543,1423.0,818bbffffffffff,1,0.8599323241508449,0.2215953612286475
2730,-13.0,-57.0,anteater,24.423736572265625,1722.0,818bbffffffffff,1,0.8755110768185863,0.2684532204983545
2620,5.0,-69.0,anteater,27.524673461914062,2774.0,81667ffffffffff,1,0.943459871783455,0.4333176618084939
2636,2.0,-56.0,anteater,25.879419962565105,1719.0,815f3ffffffffff,1,0.9074085116072184,0.2679830747531735
2645,5.0,-59.0,anteater,26.315170288085938,1977.0,815f3ffffffffff,1,0.9169568225140058,0.30841560883874
2647,3.0,-54.0,anteater,25.63335673014323,2179.0,815f3ffffffffff,1,0.902016689482737,0.3400720890142611
2536,37.0,-114.0,porcupine,17.962514241536457,173.0,8129bffffffffff,1,0.7339305522878463,0.0257013007365616
2543,36.0,-108.0,porcupine,9.853413899739584,230.0,8148fffffffffff,1,0.5562411583780041,0.0346340698950007
2544,36.5,-104.0,porcupine,9.969940185546877,395.0,8126fffffffffff,1,0.5587945224044597,0.0604920858799561
2454,36.0,-98.0,porcupine,15.476145426432293,789.0,8126fffffffffff,1,0.6794483842087308,0.1222378937470616
2552,35.0,-106.5,porcupine,10.957555135091146,364.0,8148fffffffffff,1,0.5804354806370637,0.0556339131797523
2527,42.0,-119.0,porcupine,9.114359537760416,195.0,8128bffffffffff,1,0.5400467451741586,0.0291490362012223
