hex_index,Annu_Mean_Temp,Annu_Prec,Species,index
81433ffffffffff,15.721872965494793,161.0,mouse,RA
81437ffffffffff,17.110931396484375,157.0,mouse,RA
81443ffffffffff,22.881798540492667,1295.6089033961275,mouse,RA
81447ffffffffff,19.65512084960937,1462.0,mouse,RA
8144bffffffffff,22.583911087807454,1298.9063213330337,mouse,RA
8144fffffffffff,18.29396565755208,1029.0,mouse,RA
81453ffffffffff,24.81254649070036,1852.2382150547228,mouse,RA
81457ffffffffff,26.048314642764577,904.8252111760884,mouse,RA
8145bffffffffff,25.14861612077837,1259.6892863304388,mouse,RA
81467ffffffffff,21.81111213621368,1491.255404725993,mouse,RA
8147bffffffffff,22.49741472516741,618.25,mouse,RA
81483ffffffffff,21.803615305520385,767.4661583655147,mouse,RA
81487ffffffffff,18.171565989619864,260.748171085992,mouse,RA
8148bffffffffff,23.066970825195312,451.0,mouse,RA
8148fffffffffff,16.610544840494793,241.0,mouse,RA
8149bffffffffff,23.972559611002605,1078.0,mouse,RA
814a3ffffffffff,22.30875335193071,2114.6079842931936,mouse,RA
814abffffffffff,26.029998358628507,3466.7669172932333,mouse,RA
814bbffffffffff,23.828328450520832,2205.0,mouse,RA
814cbffffffffff,25.2014853962031,1212.622699386503,mouse,RA
814cfffffffffff,24.85510323158284,1596.4999505260728,mouse,RA
814e7ffffffffff,26.72086111704508,1699.9411764705883,mouse,RA
81523ffffffffff,25.84302266438802,172.0,mouse,RA
8152bffffffffff,22.263081868489586,759.0,mouse,RA
8152fffffffffff,25.6518522902756,231.46275862068964,mouse,RA
8153bffffffffff,25.332443237304688,37.0,mouse,RA
81543ffffffffff,29.9393310546875,165.0,mouse,RA
81547ffffffffff,27.131601969401043,886.0,mouse,RA
8154bffffffffff,26.05751039990833,673.1151525036698,mouse,RA
8154fffffffffff,27.418352041913856,1695.799819952533,mouse,RA
8155bffffffffff,23.36188298957964,34.08875128998968,mouse,RA
81583ffffffffff,28.285024007161457,407.0,mouse,RA
81587ffffffffff,28.305221557617188,171.0,mouse,RA
8158bffffffffff,26.432322184244796,1094.0,mouse,RA
8158fffffffffff,27.3956298828125,1433.0,mouse,RA
8159bffffffffff,28.72100321451823,427.0,mouse,RA
815a7ffffffffff,27.5797669813368,1579.7307692307693,mouse,RA
815b7ffffffffff,27.44324544270834,2777.8,mouse,RA
815d3ffffffffff,17.650101263994294,1753.7432455836508,mouse,RA
815e7ffffffffff,25.809006113462456,1864.1121960940611,mouse,RA
815f3ffffffffff,25.954996744791668,2081.0,mouse,RA
815f7ffffffffff,25.832199096679688,1491.0,mouse,RA
81603ffffffffff,25.541902981668787,1398.863866331977,mouse,RA
8160bffffffffff,26.21628824869792,951.0,mouse,RA
81613ffffffffff,26.33766431759453,2131.1843615348484,mouse,RA
8161bffffffffff,28.190336724448372,1114.516149350364,mouse,RA
8163bffffffffff,24.269070187130488,127.4888888888889,mouse,RA
81643ffffffffff,26.442190048247102,2072.527805269493,mouse,RA
8164bffffffffff,25.786387125651043,939.0,mouse,RA
8164fffffffffff,26.719929542963357,2976.590047393365,mouse,RA
81653ffffffffff,25.93896484375,2156.0,mouse,RA
8165bffffffffff,27.733983357747395,1298.0,mouse,RA
81663ffffffffff,27.56468709309896,1326.0,mouse,RA
81667ffffffffff,27.524673461914062,2774.0,mouse,RA
8166bffffffffff,22.76257823295141,2860.818528711634,mouse,RA
8166fffffffffff,19.71359761555989,1616.0,mouse,RA
81673ffffffffff,22.595894229642678,1646.6310299869622,mouse,RA
81677ffffffffff,24.223617315126383,1025.105477125275,mouse,RA
8167bffffffffff,25.30230024829325,3541.808557777521,mouse,RA
81683ffffffffff,25.934932132234856,2336.085792940029,mouse,RA
81687ffffffffff,26.727152506510414,1477.0,mouse,RA
8168fffffffffff,23.356104092169154,2210.1184109025457,mouse,RA
81693ffffffffff,20.62074290399228,1809.8521594684385,mouse,RA
81697ffffffffff,25.85683707469861,2564.090218570764,mouse,RA
816a3ffffffffff,25.38714599609375,1275.0,mouse,RA
816a7ffffffffff,26.47902425130208,1026.0,mouse,RA
816abffffffffff,24.88519287109375,1908.0,mouse,RA
816afffffffffff,21.22642517089844,1150.0,mouse,RA
816b7ffffffffff,27.419474283854168,215.0,mouse,RA
816bbffffffffff,25.85406494140625,1142.0,mouse,RA
816c7ffffffffff,23.736393221744475,277.86211699164346,mouse,RA
816d3ffffffffff,21.71366038598896,1980.7205848511696,mouse,RA
816d7ffffffffff,23.171413597451195,2566.53117221861,mouse,RA
8172bffffffffff,25.46568298339844,2705.0,mouse,RA
81753ffffffffff,26.207977294921875,1060.0,mouse,RA
81757ffffffffff,27.298313335343902,761.4312638580931,mouse,RA
8175bffffffffff,25.669687906901043,2905.0,mouse,RA
8176bffffffffff,25.98760477701823,3224.0,mouse,RA
817a7ffffffffff,24.960245768229168,449.0,mouse,RA
817afffffffffff,28.198130289713543,389.0,mouse,RA
817b7ffffffffff,24.912372390807693,1026.848566842467,mouse,RA
817dbffffffffff,20.459640502929688,187.0,mouse,RA
817efffffffffff,27.29476759168837,2323.6666666666665,mouse,RA
81803ffffffffff,26.12863667805989,994.0,mouse,RA
81807ffffffffff,27.020095825195312,2439.0,mouse,RA
81813ffffffffff,19.042622884114586,895.0,mouse,RA
8181bffffffffff,24.05213091305357,1222.478812172775,mouse,RA
81823ffffffffff,25.311019497597496,1592.208655332303,mouse,RA
8182bffffffffff,23.367996215820312,1606.0,mouse,RA
8182fffffffffff,24.6420854590405,2606.8240963855424,mouse,RA
81833ffffffffff,22.650500324339056,791.8411161731208,mouse,RA
8183bffffffffff,22.763498942057293,1467.0,mouse,RA
81893ffffffffff,24.191426727852683,1862.342311033884,mouse,RA
818a3ffffffffff,25.60678100585937,1880.0,mouse,RA
818abffffffffff,26.09712219238281,1998.0,mouse,RA
818b3ffffffffff,25.6031494140625,1142.0,mouse,RA
818b7ffffffffff,24.746053059895832,1500.0,mouse,RA
818c3ffffffffff,21.99496465639033,2834.300168990283,mouse,RA
818c7ffffffffff,27.10614120751096,1985.8,mouse,RA
818cbffffffffff,26.35457875203896,3089.3542531120333,mouse,RA
818cfffffffffff,20.71337498944052,2530.6401006711408,mouse,RA
818dbffffffffff,23.885988075968765,2235.4670360110804,mouse,RA
818e7ffffffffff,15.733821044085174,415.7818937164618,mouse,RA
818f3ffffffffff,22.67724566714967,887.6020121017715,mouse,RA
818f7ffffffffff,24.473195393880207,1647.0,mouse,RA
818fbffffffffff,23.333972558535116,467.6115826260609,mouse,RA
81943ffffffffff,26.305824324190507,1326.217680950666,mouse,RA
81947ffffffffff,27.33994831960385,1511.396975544276,mouse,RA
8194bffffffffff,27.24197174554365,672.2600659019224,mouse,RA
8194fffffffffff,27.367014567057293,416.0,mouse,RA
81953ffffffffff,24.9349790757254,1952.4703523345747,mouse,RA
81957ffffffffff,24.89370387651344,2213.085700978109,mouse,RA
8195bffffffffff,24.163652257157423,1824.58024691358,mouse,RA
81963ffffffffff,18.907028198242188,771.0,mouse,RA
81967ffffffffff,19.436106363932293,883.0,mouse,RA
8196bffffffffff,21.05224609375,512.0,mouse,RA
8196fffffffffff,23.647318522135414,1004.0,mouse,RA
81973ffffffffff,23.238683064778645,666.0,mouse,RA
81977ffffffffff,24.17844645182292,265.0,mouse,RA
8197bffffffffff,24.398757934570312,774.0,mouse,RA
819a3ffffffffff,25.03082387587604,3222.9864864864867,mouse,RA
819c3ffffffffff,23.32215474384277,1873.812708447212,mouse,RA
819c7ffffffffff,26.734634399414062,852.0,mouse,RA
819cbffffffffff,26.308334350585938,2831.0,mouse,RA
819cfffffffffff,26.50530361086362,2303.8752464094623,mouse,RA
819d3ffffffffff,23.20368480129333,1118.0417959030642,mouse,RA
819d7ffffffffff,24.564371744791668,344.0,mouse,RA
819f7ffffffffff,22.067339128237094,1664.3732258064515,mouse,RA
81a23ffffffffff,19.023008720267647,1694.9659139939597,mouse,RA
81a27ffffffffff,19.37127364239998,1569.2045171786774,mouse,RA
81a2bffffffffff,23.356365537091847,723.329346092504,mouse,RA
81a33ffffffffff,25.33338249292733,1503.344145246838,mouse,RA
81a3bffffffffff,24.366790846844754,744.0402032250939,mouse,RA
81a63ffffffffff,23.866841446561427,254.1004569522013,mouse,RA
81a6bffffffffff,26.47521125058925,294.5565332160141,mouse,RA
81a73ffffffffff,20.02521260579427,431.0,mouse,RA
81a7bffffffffff,24.098276774088543,213.0,mouse,RA
81a83ffffffffff,17.800791422526043,1221.0,mouse,RA
81a87ffffffffff,24.70531209309896,1107.0,mouse,RA
81a8bffffffffff,21.79633076985677,1049.0,mouse,RA
81a8fffffffffff,22.62621053059896,1337.0,mouse,RA
81a93ffffffffff,18.401323054725164,1506.0340513968267,mouse,RA
81a97ffffffffff,21.608540852864586,1332.0,mouse,RA
81acbffffffffff,21.87835693359375,326.0,mouse,RA
81ad3ffffffffff,16.89890129025243,427.72556295992166,mouse,RA
81adbffffffffff,20.301564534505207,144.0,mouse,RA
81b23ffffffffff,14.519857864869676,68.73221811580107,mouse,RA
81b27ffffffffff,20.03179423014323,510.0,mouse,RA
81b2fffffffffff,12.678561930016825,519.0246247617847,mouse,RA
81b33ffffffffff,13.406331492017898,304.18048780487806,mouse,RA
81b37ffffffffff,23.38800048828125,958.0,mouse,RA
81b83ffffffffff,18.9578857421875,145.0,mouse,RA
81b87ffffffffff,19.215418497721355,227.0,mouse,RA
81b8bffffffffff,20.748580932617188,296.0,mouse,RA
81b8fffffffffff,24.370157877604168,253.0,mouse,RA
81b93ffffffffff,15.510592960459467,591.40565836716,mouse,RA
81b97ffffffffff,16.386054672079933,571.6414803392444,mouse,RA
81b9bffffffffff,20.51543680826823,117.0,mouse,RA
81bb3ffffffffff,12.067791172493514,1291.1447535166649,mouse,RA
81bb7ffffffffff,13.7557248152872,1566.60728335701,mouse,RA
81bc3ffffffffff,19.30211875631381,957.0270061397106,mouse,RA
81bc7ffffffffff,15.42791748046875,551.0,mouse,RA
81bcbffffffffff,22.764813827703023,887.9489976415094,mouse,RA
81bcfffffffffff,14.098810831705729,565.0,mouse,RA
81be3ffffffffff,16.474278226711217,1114.939536976157,mouse,RA
81be7ffffffffff,15.566818237304688,403.0,mouse,RA
81bebffffffffff,19.88663720196809,1301.247741097703,mouse,RA
81befffffffffff,20.535690307617188,413.0,mouse,RA
81bf7ffffffffff,11.278396447612833,960.3880002837232,mouse,RA
81bfbffffffffff,18.81730168580003,1593.1043956043957,mouse,RA
81c0fffffffffff,10.771469116210938,3150.0,mouse,RA
81c23ffffffffff,14.199219644041046,869.6904362013532,mouse,RA
81c2fffffffffff,16.938832600911457,1074.0,mouse,RA
81c33ffffffffff,13.722720551295936,231.1819916724497,mouse,RA
81c37ffffffffff,15.818649291992188,561.0,mouse,RA
81c9bffffffffff,16.1981501060767,782.569047342219,mouse,RA
81cebffffffffff,8.1416015625,405.0,mouse,RA
81cfbffffffffff,9.904454549153646,186.0,mouse,RA
81d8bffffffffff,12.147607492830948,1386.5021037868162,mouse,RA
81da3ffffffffff,7.369160970052082,1288.428571428571,mouse,RA
81da7ffffffffff,4.374893338072533,1000.7352941176472,mouse,RA
81dabffffffffff,10.332728068033854,531.0,mouse,RA
81dbbffffffffff,8.555405389694942,724.375,mouse,RA
81df3ffffffffff,-6.656930541992187,231.63636363636363,mouse,RA
81df7ffffffffff,3.8121490478515625,578.0,mouse,RA
81e0bffffffffff,-0.6731682649422518,782.827922077922,mouse,RA
81447ffffffffff,19.65512084960937,1462.0,opossum,TS
8144fffffffffff,18.29396565755208,1029.0,opossum,TS
815f3ffffffffff,25.954996744791668,2081.0,opossum,TS
815f7ffffffffff,25.832199096679688,1491.0,opossum,TS
81667ffffffffff,27.524673461914062,2774.0,opossum,TS
8166fffffffffff,19.71359761555989,1616.0,opossum,TS
81803ffffffffff,26.12863667805989,994.0,opossum,TS
81807ffffffffff,27.020095825195312,2439.0,opossum,TS
81817ffffffffff,25.155792236328125,1500.0,opossum,TS
818a7ffffffffff,26.25764973958333,2851.0,opossum,TS
818abffffffffff,26.09712219238281,1998.0,opossum,TS
818afffffffffff,26.389109293619796,2471.0,opossum,TS
818bbffffffffff,24.461034138997395,1773.0,opossum,TS
818f7ffffffffff,24.473195393880207,1647.0,opossum,TS
81a8bffffffffff,21.79633076985677,1049.0,opossum,TS
810c7ffffffffff,4.639353434244792,880.0,opossum,RA
810d7ffffffffff,-8.641911824544271,228.0,opossum,RA
810ebffffffffff,-6.400111401712525,422.00375165125496,opossum,RA
810efffffffffff,-2.5876871744791665,542.0,opossum,RA
81107ffffffffff,-2.27081298828125,532.0,opossum,RA
8112fffffffffff,-1.9039204915364585,1382.0,opossum,RA
81187ffffffffff,11.945998213394924,898.7368776904499,opossum,RA
81197ffffffffff,9.769960590139904,794.5075461908092,opossum,RA
811e3ffffffffff,8.900711059570312,622.0,opossum,RA
811efffffffffff,9.089706420898438,564.0,opossum,RA
811f3ffffffffff,8.718633015950521,555.0,opossum,RA
811fbffffffffff,9.183247884114584,767.0,opossum,RA
81227ffffffffff,1.6740010579427085,956.0,opossum,RA
81243ffffffffff,3.343368530273437,122.0,opossum,RA
81263ffffffffff,7.992970784505208,573.0,opossum,RA
81267ffffffffff,13.108673095703123,990.0,opossum,RA
8126bffffffffff,3.876703898111979,369.0,opossum,RA
8126fffffffffff,15.48888142903646,742.0,opossum,RA
81273ffffffffff,0.97845458984375,541.0,opossum,RA
81277ffffffffff,5.004984537760417,786.0,opossum,RA
8127bffffffffff,6.759368896484375,288.0,opossum,RA
81283ffffffffff,13.85203817659384,757.7039381427721,opossum,RA
8128bffffffffff,6.026204427083333,480.0,opossum,RA
8128fffffffffff,10.04561863660476,1292.0137665874402,opossum,RA
81293ffffffffff,13.77355848245187,649.406546446753,opossum,RA
8129bffffffffff,12.792439778645834,217.0,opossum,RA
812a3ffffffffff,10.304667537341508,1157.9674177953782,opossum,RA
812abffffffffff,10.320897420247396,914.0,opossum,RA
812afffffffffff,15.87527172438412,1225.4667983121349,opossum,RA
812b3ffffffffff,4.724100748697917,969.0,opossum,RA
812bbffffffffff,2.2704620361328125,933.0,opossum,RA
81383ffffffffff,16.29467264811198,256.0,opossum,RA
81393ffffffffff,15.110875447591146,635.0,opossum,RA
81397ffffffffff,12.564028730832588,743.5497515764043,opossum,RA
8139bffffffffff,16.78931203695533,345.06786608972897,opossum,RA
813e7ffffffffff,20.857894897460938,4.0,opossum,RA
81417ffffffffff,22.94734584992145,1838.628755760369,opossum,RA
81427ffffffffff,19.827260335286457,296.0,opossum,RA
8142fffffffffff,26.549509684244796,454.0,opossum,RA
81443ffffffffff,22.881798540492667,1295.6089033961275,opossum,RA
81447ffffffffff,19.65512084960937,1462.0,opossum,RA
8144bffffffffff,22.583911087807454,1298.9063213330337,opossum,RA
8144fffffffffff,18.29396565755208,1029.0,opossum,RA
81453ffffffffff,24.81254649070036,1852.2382150547228,opossum,RA
81457ffffffffff,26.048314642764577,904.8252111760884,opossum,RA
81483ffffffffff,21.803615305520385,767.4661583655147,opossum,RA
81487ffffffffff,18.171565989619864,260.748171085992,opossum,RA
8148bffffffffff,23.066970825195312,451.0,opossum,RA
8148fffffffffff,16.610544840494793,241.0,opossum,RA
8149bffffffffff,23.972559611002605,1078.0,opossum,RA
814bbffffffffff,23.828328450520832,2205.0,opossum,RA
814cbffffffffff,25.2014853962031,1212.622699386503,opossum,RA
814cfffffffffff,24.85510323158284,1596.4999505260728,opossum,RA
815e7ffffffffff,25.809006113462456,1864.1121960940611,opossum,RA
815f3ffffffffff,25.954996744791668,2081.0,opossum,RA
815f7ffffffffff,25.832199096679688,1491.0,opossum,RA
81633ffffffffff,25.421407884614915,126.46174832329204,opossum,RA
8164bffffffffff,25.786387125651043,939.0,opossum,RA
81663ffffffffff,27.56468709309896,1326.0,opossum,RA
81667ffffffffff,27.524673461914062,2774.0,opossum,RA
8166bffffffffff,22.76257823295141,2860.818528711634,opossum,RA
8166fffffffffff,19.71359761555989,1616.0,opossum,RA
81677ffffffffff,24.223617315126383,1025.105477125275,opossum,RA
8167bffffffffff,25.30230024829325,3541.808557777521,opossum,RA
816d3ffffffffff,21.71366038598896,1980.7205848511696,opossum,RA
816d7ffffffffff,23.171413597451195,2566.53117221861,opossum,RA
8175bffffffffff,25.669687906901043,2905.0,opossum,RA
81803ffffffffff,26.12863667805989,994.0,opossum,RA
81807ffffffffff,27.020095825195312,2439.0,opossum,RA
81813ffffffffff,19.042622884114586,895.0,opossum,RA
81817ffffffffff,25.155792236328125,1500.0,opossum,RA
8181bffffffffff,24.05213091305357,1222.478812172775,opossum,RA
818a3ffffffffff,25.60678100585937,1880.0,opossum,RA
818a7ffffffffff,26.25764973958333,2851.0,opossum,RA
818abffffffffff,26.09712219238281,1998.0,opossum,RA
818afffffffffff,26.389109293619796,2471.0,opossum,RA
818b3ffffffffff,25.6031494140625,1142.0,opossum,RA
818b7ffffffffff,24.746053059895832,1500.0,opossum,RA
818bbffffffffff,24.461034138997395,1773.0,opossum,RA
818e7ffffffffff,15.733821044085174,415.7818937164618,opossum,RA
818f3ffffffffff,22.67724566714967,887.6020121017715,opossum,RA
818f7ffffffffff,24.473195393880207,1647.0,opossum,RA
81a5bffffffffff,24.078027531195172,1510.5246848739496,opossum,RA
81a83ffffffffff,17.800791422526043,1221.0,opossum,RA
81a87ffffffffff,24.70531209309896,1107.0,opossum,RA
81a8bffffffffff,21.79633076985677,1049.0,opossum,RA
81a8fffffffffff,22.62621053059896,1337.0,opossum,RA
81a93ffffffffff,18.401323054725164,1506.0340513968267,opossum,RA
81a97ffffffffff,21.608540852864586,1332.0,opossum,RA
81b23ffffffffff,14.519857864869676,68.73221811580107,opossum,RA
81b27ffffffffff,20.03179423014323,510.0,opossum,RA
81b2fffffffffff,12.678561930016825,519.0246247617847,opossum,RA
81b33ffffffffff,13.406331492017898,304.18048780487806,opossum,RA
81b37ffffffffff,23.38800048828125,958.0,opossum,RA
81bb3ffffffffff,12.067791172493514,1291.1447535166649,opossum,RA
81be7ffffffffff,15.566818237304688,403.0,opossum,RA
81bebffffffffff,19.88663720196809,1301.247741097703,opossum,RA
81c23ffffffffff,14.199219644041046,869.6904362013532,opossum,RA
81c2fffffffffff,16.938832600911457,1074.0,opossum,RA
81c33ffffffffff,13.722720551295936,231.1819916724497,opossum,RA
81c37ffffffffff,15.818649291992188,561.0,opossum,RA
81cebffffffffff,8.1416015625,405.0,opossum,RA
81cfbffffffffff,9.904454549153646,186.0,opossum,RA
81df3ffffffffff,-6.656930541992187,231.63636363636363,opossum,RA
81e8bffffffffff,-7.3469696044921875,383.0,opossum,RA
8102fffffffffff,-15.528666178385416,87.0,owl,TS
810fbffffffffff,-13.831324259440104,264.0,owl,TS
8128fffffffffff,10.04561863660476,1292.0137665874402,owl,TS
812bbffffffffff,2.2704620361328125,933.0,owl,TS
81447ffffffffff,19.65512084960937,1462.0,owl,TS
8144fffffffffff,18.29396565755208,1029.0,owl,TS
81487ffffffffff,18.171565989619864,260.748171085992,owl,TS
8148bffffffffff,23.066970825195312,451.0,owl,TS
818a3ffffffffff,25.60678100585937,1880.0,owl,TS
818afffffffffff,26.389109293619796,2471.0,owl,TS
818bbffffffffff,24.461034138997395,1773.0,owl,TS
81003ffffffffff,-7.579414522230734,176.01318681318682,owl,RA
8100bffffffffff,-12.439200265066964,252.625,owl,RA
81013ffffffffff,-0.0170332470832208,523.5955872387716,owl,RA
81017ffffffffff,-7.034455885516999,377.3639534883721,owl,RA
8101bffffffffff,-5.4379425048828125,310.0,owl,RA
81023ffffffffff,-18.004745245444614,122.6206896551724,owl,RA
81027ffffffffff,-17.526041666666668,245.0,owl,RA
8102bffffffffff,-13.937567454512402,131.9069306930693,owl,RA
8102fffffffffff,-15.528666178385416,87.0,owl,RA
81037ffffffffff,-16.020355224609375,139.0,owl,RA
81043ffffffffff,-14.86690242706783,199.75396825396825,owl,RA
81047ffffffffff,-12.311136881510416,134.66666666666666,owl,RA
8104bffffffffff,-15.807861328125,289.0,owl,RA
8104fffffffffff,-12.020416259765623,160.0,owl,RA
81053ffffffffff,-15.58290158128845,254.496644295302,owl,RA
8105bffffffffff,-14.26268513997396,215.0,owl,RA
81063ffffffffff,-16.548980712890625,887.0,owl,RA
8106fffffffffff,-13.605890909830729,594.0,owl,RA
81073ffffffffff,-2.7395180596245665,485.1111111111111,owl,RA
81077ffffffffff,-2.3807271321614585,1529.0,owl,RA
8107bffffffffff,-10.446400464591331,291.4364406779661,owl,RA
81083ffffffffff,3.387021715414956,1064.7579423102486,owl,RA
8108bffffffffff,5.0049387613932295,578.0,owl,RA
8108fffffffffff,0.9943745930989584,515.0,owl,RA
81097ffffffffff,3.6188483182222,1319.589755408063,owl,RA
8109bffffffffff,7.260518391927083,1981.0,owl,RA
810a3ffffffffff,-5.908294677734375,561.0,owl,RA
810a7ffffffffff,-11.881149291992188,308.0,owl,RA
810abffffffffff,-3.152475992838541,348.0,owl,RA
810afffffffffff,-10.288116455078123,330.0,owl,RA
810b3ffffffffff,-2.7024688720703125,504.0,owl,RA
810b7ffffffffff,-9.369232177734377,317.0,owl,RA
810bbffffffffff,0.2131093343098958,467.0,owl,RA
810c3ffffffffff,-4.034271240234375,355.0,owl,RA
810c7ffffffffff,4.639353434244792,880.0,owl,RA
810cbffffffffff,-3.0826924641927085,448.0,owl,RA
810cfffffffffff,2.6306506842891157,911.4333026232848,owl,RA
810d3ffffffffff,-11.392301221968422,125.80406829679596,owl,RA
810d7ffffffffff,-8.641911824544271,228.0,owl,RA
810dbffffffffff,-7.305781571507819,336.77220956719816,owl,RA
810e3ffffffffff,-6.589711507161458,356.0,owl,RA
810e7ffffffffff,-4.6211293538411455,768.0,owl,RA
810ebffffffffff,-6.400111401712525,422.00375165125496,owl,RA
810efffffffffff,-2.5876871744791665,542.0,owl,RA
810f3ffffffffff,-13.16259765625,351.0,owl,RA
810f7ffffffffff,-4.912623524762047,608.0754491017964,owl,RA
810fbffffffffff,-13.831324259440104,264.0,owl,RA
81103ffffffffff,2.097559611002604,571.0,owl,RA
81107ffffffffff,-2.27081298828125,532.0,owl,RA
8110bffffffffff,5.94249979654948,483.0,owl,RA
8110fffffffffff,0.7831675211588541,696.0,owl,RA
81113ffffffffff,4.2879994710286455,600.0,owl,RA
81117ffffffffff,-2.3257853190104165,427.0,owl,RA
8111bffffffffff,5.102976481119792,586.0,owl,RA
81123ffffffffff,-1.5165863037109375,387.0,owl,RA
81127ffffffffff,-0.7092641194661459,460.0,owl,RA
8112bffffffffff,4.5069732666015625,1463.0,owl,RA
8112fffffffffff,-1.9039204915364585,1382.0,owl,RA
81133ffffffffff,-7.605443318684895,242.0,owl,RA
81137ffffffffff,-9.582544962565104,259.0,owl,RA
8113bffffffffff,-2.71710205078125,266.0,owl,RA
81143ffffffffff,-5.6259816487630205,563.0,owl,RA
81147ffffffffff,-8.607152303059896,453.0,owl,RA
8114bffffffffff,0.118682861328125,564.0,owl,RA
8114fffffffffff,-1.4644012451171875,521.0,owl,RA
81153ffffffffff,-5.309814453125,418.0,owl,RA
81157ffffffffff,-10.015340169270834,284.0,owl,RA
8115bffffffffff,-2.3009440104166665,309.0,owl,RA
81163ffffffffff,-0.3627855217741847,820.0016708437761,owl,RA
81167ffffffffff,4.605997721354167,520.0,owl,RA
81173ffffffffff,-10.52979024251302,378.0,owl,RA
81177ffffffffff,-8.108861287434896,276.0,owl,RA
8117bffffffffff,-0.3858863830566406,804.6,owl,RA
81183ffffffffff,9.649829563792498,1159.5120611363384,owl,RA
81187ffffffffff,11.945998213394924,898.7368776904499,owl,RA
81193ffffffffff,7.549263052492176,1385.0688386976126,owl,RA
81197ffffffffff,9.769960590139904,794.5075461908092,owl,RA
811abffffffffff,4.927133500458602,1459.5407620305275,owl,RA
811b3ffffffffff,0.3221328504157789,956.8973214285714,owl,RA
811bbffffffffff,0.5787251790364584,882.0,owl,RA
811d3ffffffffff,5.892866106301936,2768.3601195417564,owl,RA
811e3ffffffffff,8.900711059570312,622.0,owl,RA
811e7ffffffffff,7.3310496012369795,550.0,owl,RA
811ebffffffffff,13.770665486653646,198.0,owl,RA
811efffffffffff,9.089706420898438,564.0,owl,RA
811f3ffffffffff,8.718633015950521,555.0,owl,RA
811f7ffffffffff,6.08154296875,590.0,owl,RA
811fbffffffffff,9.183247884114584,767.0,owl,RA
81203ffffffffff,7.449274698893229,138.0,owl,RA
81207ffffffffff,2.6944071451822915,333.0,owl,RA
8120bffffffffff,8.849878946940104,694.0,owl,RA
8120fffffffffff,10.437444051106771,94.0,owl,RA
81213ffffffffff,3.932835896809896,239.0,owl,RA
81217ffffffffff,1.8266652425130208,310.0,owl,RA
8121bffffffffff,12.800313313802084,101.0,owl,RA
81227ffffffffff,1.6740010579427085,956.0,owl,RA
8122fffffffffff,5.616658528645833,1097.0,owl,RA
81243ffffffffff,3.343368530273437,122.0,owl,RA
81247ffffffffff,2.258611043294271,152.0,owl,RA
8124bffffffffff,-4.905481974283855,235.0,owl,RA
8124fffffffffff,6.537465413411458,209.0,owl,RA
81253ffffffffff,-3.6010233561197915,374.0,owl,RA
81257ffffffffff,-0.7476908365885416,355.0,owl,RA
8125bffffffffff,4.444040934244792,137.0,owl,RA
81263ffffffffff,7.992970784505208,573.0,owl,RA
81267ffffffffff,13.108673095703123,990.0,owl,RA
8126bffffffffff,3.876703898111979,369.0,owl,RA
8126fffffffffff,15.48888142903646,742.0,owl,RA
81273ffffffffff,0.97845458984375,541.0,owl,RA
81277ffffffffff,5.004984537760417,786.0,owl,RA
8127bffffffffff,6.759368896484375,288.0,owl,RA
81283ffffffffff,13.85203817659384,757.7039381427721,owl,RA
8128bffffffffff,6.026204427083333,480.0,owl,RA
8128fffffffffff,10.04561863660476,1292.0137665874402,owl,RA
81293ffffffffff,13.77355848245187,649.406546446753,owl,RA
8129bffffffffff,12.792439778645834,217.0,owl,RA
812a3ffffffffff,10.304667537341508,1157.9674177953782,owl,RA
812a7ffffffffff,22.452906821159253,1500.601226993865,owl,RA
812abffffffffff,10.320897420247396,914.0,owl,RA
812afffffffffff,15.87527172438412,1225.4667983121349,owl,RA
812b3ffffffffff,4.724100748697917,969.0,owl,RA
812bbffffffffff,2.2704620361328125,933.0,owl,RA
812c3ffffffffff,4.298756917317708,483.0,owl,RA
812c7ffffffffff,11.693206787109377,114.0,owl,RA
812cbffffffffff,23.121505737304688,216.0,owl,RA
812cfffffffffff,16.817850748697918,612.0,owl,RA
812d3ffffffffff,7.5224965413411455,573.0,owl,RA
812d7ffffffffff,10.087234497070312,543.0,owl,RA
812dbffffffffff,16.577667236328125,92.0,owl,RA
812e3ffffffffff,9.626980575280886,1285.5315841358913,owl,RA
812e7ffffffffff,12.677625728995366,1750.8814702308628,owl,RA
812ebffffffffff,5.612038902689339,1029.1026539809714,owl,RA
812efffffffffff,5.122865873582117,1036.5934065934066,owl,RA
812f7ffffffffff,15.038167347907375,1577.414974825402,owl,RA
81303ffffffffff,10.381067911783854,664.0,owl,RA
8130bffffffffff,14.022354125976562,907.0,owl,RA
8130fffffffffff,13.03905741373698,1178.0,owl,RA
81313ffffffffff,6.085789998372396,385.0,owl,RA
81317ffffffffff,-0.9032135009765624,826.0,owl,RA
8131bffffffffff,8.933125813802084,480.0,owl,RA
81343ffffffffff,16.297830567161093,1138.6870301603117,owl,RA
81347ffffffffff,18.42914775824531,255.3839755559328,owl,RA
81353ffffffffff,18.04542729821779,1192.4474473223952,owl,RA
8135bffffffffff,16.346346845514365,1303.0092015434848,owl,RA
81383ffffffffff,16.29467264811198,256.0,owl,RA
81387ffffffffff,14.597218831380207,316.0,owl,RA
81393ffffffffff,15.110875447591146,635.0,owl,RA
81397ffffffffff,12.564028730832588,743.5497515764043,owl,RA
